generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
stagger;abrupt;10K;NB;basic;0.6369;0.0018;0.1484;0.0038;1.0;0.0;22298.2827;200.3561;0.0;0.0
stagger;gradual;10K;NB;basic;0.6421;0.002;0.1622;0.0049;0.0;0.0;22200.32;0.0;0.0;0.0
stagger;abrupt;10K;HT;basic;0.6358;0.0055;0.2118;0.0128;0.0;0.0;133927.2533;85.9592;0.0;0.0
stagger;gradual;10K;HT;basic;0.6741;0.0043;0.3036;0.01;0.0;0.0;133886.6347;39.0939;0.0;0.0
stagger;abrupt;10K;NoChange;basic;0.6324;0.0029;0.2333;0.0061;0.0;0.0;624.6;25.3859;0.0;0.0
stagger;gradual;10K;NoChange;basic;0.6147;0.0026;0.1962;0.0054;0.0;0.0;531.0;0.0;0.0;0.0
stagger;abrupt;10K;MajClass;basic;0.6012;0.0016;-0.0;0.0;0.0;0.0;730.6;25.3859;0.0;0.0
stagger;gradual;10K;MajClass;basic;0.6013;0.0017;-0.0;0.0;0.0;0.0;637.0;0.0;0.0;0.0
stagger;abrupt;10K;BOLE;basic;0.8019;0.0091;0.5821;0.0198;5.0733;0.0422;1185407.5221;16313.7838;0.0;0.0
stagger;abrupt;10K;BOLE;ADWIN;0.7328;0.0068;0.4241;0.0155;11.7533;0.0698;156521.0624;3294.8794;0.0;0.0
stagger;abrupt;10K;BOLE;BOCD;0.7675;0.0088;0.5021;0.0197;482.7133;20.8237;225027275.7077;17348273.5578;0.0;0.0
stagger;abrupt;10K;BOLE;CUSUM;0.9372;0.0067;0.8688;0.0142;6.9867;0.0186;255541.3163;5086.6506;0.0;0.0
stagger;abrupt;10K;BOLE;DDM;0.9269;0.0055;0.8501;0.0109;7.76;0.0691;299743.0272;13986.5583;0.0;0.0
stagger;abrupt;10K;BOLE;ECDD;0.8512;0.0056;0.6965;0.0115;8.64;0.0777;162874.2315;3221.7957;0.0;0.0
stagger;abrupt;10K;BOLE;EDDM;0.8034;0.0078;0.5908;0.0167;6.98;0.0227;159408.8107;3994.0575;0.0;0.0
stagger;abrupt;10K;BOLE;GMA;0.8019;0.0091;0.5821;0.0198;7.1933;0.0639;1201426.7733;16324.8265;0.0;0.0
stagger;abrupt;10K;BOLE;HDDMA;0.8598;0.0049;0.7131;0.0098;9.2133;0.0663;203545.2587;6367.8749;0.0;0.0
stagger;abrupt;10K;BOLE;HDDMW;0.887;0.0058;0.7661;0.012;9.4867;0.083;185641.3696;5159.5785;0.0;0.0
stagger;abrupt;10K;BOLE;KSWIN;0.9175;0.0027;0.8296;0.0055;39.5707;0.1432;231081.1102;2860.0957;0.0;0.0
stagger;abrupt;10K;BOLE;PH;0.9101;0.0087;0.8108;0.0186;6.52;0.0809;310006.9888;13260.5879;0.0;0.0
stagger;abrupt;10K;BOLE;RDDM;0.9327;0.0036;0.8611;0.0074;7.7333;0.0716;882059.6053;6484.5454;0.0;0.0
stagger;abrupt;10K;BOLE;STEPD;0.7701;0.0093;0.5121;0.0209;17.6067;0.0834;202690.2869;1660.4758;0.0;0.0
stagger;abrupt;10K;HT;ADWIN;0.711;0.0032;0.4328;0.0064;1.0;0.0;18034.0053;41.4353;5.6667;0.4529
stagger;abrupt;10K;HT;BOCD;0.7248;0.0051;0.4618;0.0093;82.6667;6.6792;60957917.184;457528.9218;5.9667;0.3465
stagger;abrupt;10K;HT;CUSUM;0.7186;0.0102;0.4493;0.0185;0.0;0.0;12191.744;1643.9665;3.0667;0.0947
stagger;abrupt;10K;HT;DDM;0.8354;0.0308;0.6569;0.0629;0.9333;0.0947;17685.504;4243.0714;4.8333;0.417
stagger;abrupt;10K;HT;ECDD;0.8155;0.0353;0.6219;0.0707;1.0;0.0;17690.624;1934.226;10.8333;0.9461
stagger;abrupt;10K;HT;EDDM;0.734;0.022;0.4744;0.0402;0.0;0.0;17477.2907;592.2841;16.8;2.3214
stagger;abrupt;10K;HT;GMA;0.6358;0.0055;0.2118;0.0128;0.7333;0.1679;136104.6187;51.6598;0.0;0.0
stagger;abrupt;10K;HT;HDDMA;0.7275;0.0072;0.4658;0.0131;1.0;0.0;14521.6853;669.2201;3.6333;0.3601
stagger;abrupt;10K;HT;HDDMW;0.7427;0.0053;0.4911;0.0098;1.0;0.0;17258.8373;763.684;5.1;0.4636
stagger;abrupt;10K;HT;KSWIN;0.7095;0.0042;0.3658;0.0145;4.0;0.0;19981.312;1176.2146;1.9467;0.1457
stagger;abrupt;10K;HT;PH;0.6541;0.0061;0.3406;0.0117;0.0;0.0;12271.616;1641.9431;3.0;0.0
stagger;abrupt;10K;HT;RDDM;0.8716;0.0273;0.7307;0.0559;1.0;0.0;71769.4293;840.131;6.0;0.8027
stagger;abrupt;10K;HT;STEPD;0.7321;0.0177;0.4706;0.0337;2.0;0.0;29294.2507;431.3086;16.3667;1.0492
stagger;abrupt;10K;NB;ADWIN;0.8395;0.005;0.6709;0.0098;2.0;0.0;31127.552;253.8416;4.3333;0.2656
stagger;abrupt;10K;NB;BOCD;0.8563;0.0053;0.7057;0.0103;66.3667;0.5502;61577625.6;318976.5905;4.0;0.0
stagger;abrupt;10K;NB;CUSUM;0.8466;0.0046;0.6852;0.0089;1.0;0.0;24702.6347;51.7938;4.0;0.0
stagger;abrupt;10K;NB;DDM;0.861;0.025;0.7063;0.0533;1.0;0.0;36286.8053;3945.317;6.3;0.9565
stagger;abrupt;10K;NB;ECDD;0.9024;0.0115;0.7985;0.023;1.0;0.0;34244.9493;3568.0152;20.8333;1.7681
stagger;abrupt;10K;NB;EDDM;0.8761;0.0115;0.7446;0.0229;1.0;0.0;31776.4267;1988.1069;17.8667;2.5679
stagger;abrupt;10K;NB;GMA;0.6369;0.0018;0.1484;0.0038;1.0;0.0;24546.6453;48.4883;0.0;0.0
stagger;abrupt;10K;NB;HDDMA;0.8651;0.0064;0.7235;0.0126;1.0;0.0;27163.648;1225.5946;4.1333;0.1621
stagger;abrupt;10K;NB;HDDMW;0.8669;0.0071;0.7281;0.0144;1.0;0.0;27696.4693;69.3439;4.6;0.2519
stagger;abrupt;10K;NB;KSWIN;0.7589;0.017;0.4622;0.0411;4.6867;0.0751;25723.9723;49.8036;1.88;0.2203
stagger;abrupt;10K;NB;PH;0.8355;0.0045;0.6619;0.0087;1.0;0.0;24769.8773;48.3654;4.0;0.0
stagger;abrupt;10K;NB;RDDM;0.8787;0.0124;0.7497;0.0251;1.0;0.0;90759.5093;3841.9889;7.9333;1.2479
stagger;abrupt;10K;NB;STEPD;0.8867;0.011;0.7654;0.022;3.0;0.0;52801.8773;3542.5122;10.8333;0.9859
stagger;gradual;10K;BOLE;basic;0.8398;0.0052;0.6643;0.0111;5.1067;0.05;1183517.0133;15759.4889;0.0;0.0
stagger;gradual;10K;BOLE;ADWIN;0.8347;0.0054;0.6566;0.0113;11.7933;0.0655;167785.1989;3953.7029;0.0;0.0
stagger;gradual;10K;BOLE;BOCD;0.865;0.0042;0.7219;0.0086;317.18;6.282;105426836.9579;8978444.5013;0.0;0.0
stagger;gradual;10K;BOLE;CUSUM;0.907;0.0028;0.8076;0.0055;7.0667;0.0404;150936.5077;6094.2399;0.0;0.0
stagger;gradual;10K;BOLE;DDM;0.8935;0.0035;0.7811;0.0069;8.0;0.0;215495.68;11188.3694;0.0;0.0
stagger;gradual;10K;BOLE;ECDD;0.8399;0.0027;0.6733;0.0054;8.2267;0.0678;154862.3189;1846.3611;0.0;0.0
stagger;gradual;10K;BOLE;EDDM;0.8533;0.002;0.6985;0.004;6.8933;0.05;153859.0037;3105.2739;0.0;0.0
stagger;gradual;10K;BOLE;GMA;0.8398;0.0052;0.6643;0.0111;7.26;0.071;1200024.7808;15854.6568;0.0;0.0
stagger;gradual;10K;BOLE;HDDMA;0.8607;0.0028;0.7147;0.0055;9.0067;0.0132;174029.1413;4381.7078;0.0;0.0
stagger;gradual;10K;BOLE;HDDMW;0.88;0.0026;0.7529;0.0051;9.0333;0.0291;161397.6917;3729.4058;0.0;0.0
stagger;gradual;10K;BOLE;KSWIN;0.8979;0.0012;0.7892;0.0024;40.128;0.0776;188927.6723;4576.0437;0.0;0.0
stagger;gradual;10K;BOLE;PH;0.9137;0.0031;0.8212;0.0062;6.98;0.0227;222673.3739;13143.1953;0.0;0.0
stagger;gradual;10K;BOLE;RDDM;0.8863;0.0027;0.7659;0.0053;7.78;0.0671;823832.2347;4400.389;0.0;0.0
stagger;gradual;10K;BOLE;STEPD;0.8126;0.0048;0.6101;0.0103;17.38;0.0909;202519.2107;1642.0261;0.0;0.0
stagger;gradual;10K;HT;ADWIN;0.7728;0.0103;0.5357;0.0177;1.0;0.0;17749.3333;115.3648;10.2333;0.8417
stagger;gradual;10K;HT;BOCD;0.8661;0.0198;0.7201;0.0387;48.0667;3.1256;38054570.6667;7002739.1837;6.4;0.5244
stagger;gradual;10K;HT;CUSUM;0.9203;0.002;0.8309;0.0042;0.0;0.0;11417.6;0.0;4.0;0.0
stagger;gradual;10K;HT;DDM;0.8931;0.0105;0.7709;0.023;0.7667;0.1606;15560.3627;1202.7357;6.1333;0.561
stagger;gradual;10K;HT;ECDD;0.9058;0.0041;0.8008;0.0085;1.0;0.0;16803.84;755.096;9.8667;0.6632
stagger;gradual;10K;HT;EDDM;0.9045;0.0117;0.7987;0.0237;0.0;0.0;15850.8373;808.0141;12.1333;1.6342
stagger;gradual;10K;HT;GMA;0.6741;0.0043;0.3036;0.01;0.0;0.0;136098.816;39.792;0.0;0.0
stagger;gradual;10K;HT;HDDMA;0.9124;0.006;0.8137;0.0121;1.0;0.0;14291.2853;1759.5034;4.1;0.1139
stagger;gradual;10K;HT;HDDMW;0.9196;0.0029;0.8293;0.0062;1.0;0.0;16043.3493;2000.629;4.0333;0.0682
stagger;gradual;10K;HT;KSWIN;0.6733;0.0027;0.3047;0.0051;4.0;0.0;122589.6619;5499.428;0.1667;0.0632
stagger;gradual;10K;HT;PH;0.8896;0.0044;0.7664;0.0093;0.0;0.0;12322.1333;1703.3763;4.0;0.0
stagger;gradual;10K;HT;RDDM;0.9161;0.0043;0.8216;0.0093;1.0;0.0;71339.3493;764.7733;7.3333;0.5662
stagger;gradual;10K;HT;STEPD;0.8562;0.016;0.6996;0.0321;2.0333;0.0682;29600.4267;1949.8428;14.4;1.4432
stagger;gradual;10K;NB;ADWIN;0.8811;0.0054;0.7512;0.0108;2.0;0.0;31002.624;253.6433;8.5667;0.4124
stagger;gradual;10K;NB;BOCD;0.913;0.0032;0.8154;0.007;51.8667;1.9801;38979236.1813;8201602.5669;5.5333;0.2727
stagger;gradual;10K;NB;CUSUM;0.9212;0.0024;0.8329;0.005;1.0;0.0;24545.28;0.0;4.0;0.0
stagger;gradual;10K;NB;DDM;0.8898;0.017;0.7631;0.038;1.0;0.0;33673.216;3642.0653;6.0667;0.635
stagger;gradual;10K;NB;ECDD;0.9117;0.0029;0.8131;0.0064;1.0;0.0;41191.7653;3189.4976;12.4667;1.4668
stagger;gradual;10K;NB;EDDM;0.9173;0.0023;0.8254;0.0048;1.0;0.0;31779.84;2867.2875;12.3;1.1976
stagger;gradual;10K;NB;GMA;0.6421;0.002;0.1622;0.0049;1.0;0.0;24391.68;0.0;0.0;0.0
stagger;gradual;10K;NB;HDDMA;0.9158;0.0022;0.8211;0.0048;1.0;0.0;26556.416;1009.8724;4.0;0.0
stagger;gradual;10K;NB;HDDMW;0.922;0.0027;0.8348;0.0059;1.0;0.0;27484.16;0.0;4.0;0.0
stagger;gradual;10K;NB;KSWIN;0.6426;0.0011;0.1637;0.0032;5.0;0.0;25362.0224;10.8374;0.0133;0.0186
stagger;gradual;10K;NB;PH;0.896;0.003;0.7798;0.0063;1.0;0.0;24616.96;0.0;4.0;0.0
stagger;gradual;10K;NB;RDDM;0.9156;0.0023;0.8206;0.0052;1.0;0.0;90507.264;3815.711;7.0333;0.5589
stagger;gradual;10K;NB;STEPD;0.9101;0.0053;0.8089;0.0115;3.0;0.0;54347.4347;3007.9337;10.1667;0.6208
