generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal2;abrupt;500K;NB;basic;0.7501;0.0007;0.3696;0.0015;77.8;4.8023;63676.416;820.0229;0.0;0.0
agrawal2;gradual;500K;NB;basic;0.7501;0.0007;0.3696;0.0015;78.4;0.6911;63313.92;0.0;0.0;0.0
agrawal2;abrupt;500K;HT;basic;0.7952;0.0069;0.5231;0.0119;78.9;3.7316;14078181.376;1673583.6304;0.0;0.0
agrawal2;gradual;500K;HT;basic;0.7948;0.007;0.5221;0.0121;79.0;3.8449;14177796.096;1644774.5301;0.0;0.0
agrawal2;abrupt;500K;NoChange;basic;0.6981;0.0005;0.2511;0.0013;39.2;2.4035;703.0;17.3268;0.0;0.0
agrawal2;gradual;500K;NoChange;basic;0.6977;0.0005;0.2503;0.0013;39.1;0.2262;623.0;17.3268;0.0;0.0
agrawal2;abrupt;500K;MajClass;basic;0.72;0.0005;-0.0;0.0;41.6;2.4827;809.0;17.3268;0.0;0.0
agrawal2;gradual;500K;MajClass;basic;0.72;0.0005;-0.0;0.0;41.0;0.0;729.0;17.3268;0.0;0.0
agrawal2;abrupt;500K;HT;ADWIN;0.8956;0.0008;0.7397;0.0023;109.9;12.4656;56969.216;4943.1838;56.0;2.2622
agrawal2;abrupt;500K;HT;CUSUM;0.9447;0.0049;0.866;0.0113;87.1;10.8879;45624.32;4705.0725;4.1;0.2262
agrawal2;abrupt;500K;HT;DDM;0.9427;0.0052;0.8612;0.0121;88.4;11.226;200993.792;260574.0032;8.3;2.2382
agrawal2;abrupt;500K;HT;ECDD;0.8663;0.0006;0.664;0.0017;92.3;11.4955;90551.296;15589.6931;812.0;18.4088
agrawal2;abrupt;500K;HT;EDDM;0.9243;0.0163;0.82;0.036;83.3;9.8088;76063.744;25350.7311;17.8;4.8612
agrawal2;abrupt;500K;HT;GMA;0.7952;0.0069;0.5231;0.0119;93.8;9.0913;14080278.528;1673074.0228;0.0;0.0
agrawal2;abrupt;500K;HT;HDDMA;0.9427;0.0054;0.8608;0.0127;89.9;2.5111;49289.216;6605.3557;5.8;1.2527
agrawal2;abrupt;500K;HT;HDDMW;0.933;0.0075;0.8332;0.0192;86.1;0.5278;52161.536;6048.4148;22.6;5.5329
agrawal2;abrupt;500K;HT;KSWIN;0.8472;0.0152;0.6428;0.0352;225.6;5.3751;8104060.928;1828751.9004;1.04;0.3246
agrawal2;abrupt;500K;HT;PH;0.9426;0.0044;0.861;0.0101;85.4;11.847;47212.544;6480.2074;4.0;0.0
agrawal2;abrupt;500K;HT;RDDM;0.9393;0.0041;0.8522;0.0097;92.9;12.114;303718.4;340197.0438;38.1;11.6547
agrawal2;abrupt;500K;HT;STEPD;0.8959;0.0018;0.7365;0.0045;164.9;17.8997;99872.768;16661.86;261.5;24.6109
agrawal2;abrupt;500K;NB;ADWIN;0.8957;0.0008;0.7369;0.0021;137.4;8.7236;76065.792;49.5682;4.4;0.6032
agrawal2;abrupt;500K;NB;CUSUM;0.8986;0.0007;0.7439;0.0019;114.6;7.0672;66075.648;88.2449;6.3;1.0691
agrawal2;abrupt;500K;NB;DDM;0.8805;0.0102;0.6984;0.0238;115.7;7.2015;100711.424;19351.5673;6.1;0.8564
agrawal2;abrupt;500K;NB;ECDD;0.8865;0.0004;0.7148;0.0012;119.9;7.3531;119333.888;21173.2159;930.3;11.2657
agrawal2;abrupt;500K;NB;EDDM;0.7617;0.0255;0.3991;0.0641;111.9;7.0531;122819.584;13912.0494;2.9;2.2483
agrawal2;abrupt;500K;NB;GMA;0.7501;0.0007;0.3696;0.0015;112.5;7.0596;65815.552;42.2994;0.0;0.0
agrawal2;abrupt;500K;NB;HDDMA;0.8982;0.0007;0.7429;0.0018;122.6;8.0454;67522.56;97.4256;6.6;1.4776
agrawal2;abrupt;500K;NB;HDDMW;0.898;0.0006;0.7424;0.0015;121.2;7.0155;69823.488;75.8163;25.9;2.0078
agrawal2;abrupt;500K;NB;KSWIN;0.7653;0.0072;0.4122;0.0171;276.56;6.2199;66756.1984;98.2718;0.78;0.2944
agrawal2;abrupt;500K;NB;PH;0.898;0.0006;0.7424;0.0016;111.0;7.8145;66038.784;41.7889;4.0;0.0
agrawal2;abrupt;500K;NB;RDDM;0.8935;0.0033;0.7302;0.0102;115.8;6.3966;174261.248;18655.2134;29.0;6.0606
agrawal2;abrupt;500K;NB;STEPD;0.8958;0.0005;0.7368;0.0014;182.5;10.4389;137107.456;14730.4731;251.7;28.5607
agrawal2;gradual;500K;HT;ADWIN;0.8946;0.0005;0.7374;0.0015;106.7;5.7432;58468.352;6678.8318;58.3;3.3221
agrawal2;gradual;500K;HT;CUSUM;0.9442;0.0047;0.8647;0.0109;85.0;4.0043;187740.16;206832.3442;4.1;0.2262
agrawal2;gradual;500K;HT;DDM;0.9424;0.0052;0.8606;0.0121;85.6;4.1875;445039.616;336855.8272;5.9;0.9803
agrawal2;gradual;500K;HT;ECDD;0.8659;0.0009;0.6628;0.0023;91.2;4.8023;89048.064;15576.1051;800.5;19.6351
agrawal2;gradual;500K;HT;EDDM;0.924;0.0164;0.8193;0.036;82.3;4.0614;97311.744;55512.8056;20.5;8.3577
agrawal2;gradual;500K;HT;GMA;0.7948;0.007;0.5221;0.0121;91.6;4.2815;14179893.248;1644351.0455;0.0;0.0
agrawal2;gradual;500K;HT;HDDMA;0.9419;0.0051;0.8587;0.0121;92.4;4.3212;230310.912;174473.2025;6.0;1.5081
agrawal2;gradual;500K;HT;HDDMW;0.9318;0.0072;0.8301;0.0185;89.8;4.1685;302904.32;240723.9738;22.5;5.4818
agrawal2;gradual;500K;HT;KSWIN;0.8288;0.0102;0.6019;0.0243;235.62;5.733;9805975.552;1301496.0773;0.58;0.1633
agrawal2;gradual;500K;HT;PH;0.9428;0.0043;0.8616;0.01;81.0;4.0886;49228.8;6812.1134;4.0;0.0
agrawal2;gradual;500K;HT;RDDM;0.939;0.0051;0.8515;0.0119;87.5;4.2689;152279.04;15552.0247;35.0;7.7267
agrawal2;gradual;500K;HT;STEPD;0.8969;0.0034;0.7389;0.0088;155.4;7.2734;100474.88;17908.9363;252.4;27.28
agrawal2;gradual;500K;NB;ADWIN;0.8956;0.0008;0.7366;0.0021;136.4;0.9049;75802.624;27.883;4.7;0.5889
agrawal2;gradual;500K;NB;CUSUM;0.8977;0.0006;0.7412;0.0017;113.5;0.6079;65777.664;53.2951;6.5;1.1311
agrawal2;gradual;500K;NB;DDM;0.8745;0.0193;0.6823;0.0458;114.9;0.4061;91140.096;20320.0604;6.1;1.5978
agrawal2;gradual;500K;NB;ECDD;0.8859;0.0005;0.7135;0.0013;119.2;0.4524;118627.328;21191.2905;915.5;10.3459
agrawal2;gradual;500K;NB;EDDM;0.7617;0.0257;0.3992;0.0645;111.1;0.4061;128765.952;158.349;3.9;4.2716
agrawal2;gradual;500K;NB;GMA;0.7501;0.0007;0.3696;0.0015;111.7;0.3456;65520.64;15.1507;0.0;0.0
agrawal2;gradual;500K;NB;HDDMA;0.8976;0.0007;0.741;0.0016;121.4;0.3694;67115.008;63.1843;6.8;1.3404
agrawal2;gradual;500K;NB;HDDMW;0.8967;0.0006;0.7387;0.0014;119.9;0.5278;69423.104;68.821;25.9;2.0078
agrawal2;gradual;500K;NB;KSWIN;0.7637;0.0066;0.4097;0.0156;278.48;2.5743;66665.8816;75.8986;0.82;0.291
agrawal2;gradual;500K;NB;PH;0.8977;0.0006;0.7415;0.0017;112.2;0.5643;65748.992;10.8101;4.0;0.0
agrawal2;gradual;500K;NB;RDDM;0.8951;0.0036;0.734;0.0108;117.9;0.9204;179907.584;14034.678;25.2;6.3698
agrawal2;gradual;500K;NB;STEPD;0.8953;0.0005;0.7353;0.0013;186.1;0.9204;136097.792;15001.814;237.8;23.6268
