generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal2;abrupt;20K;NB;basic;0.7475;0.0015;0.3616;0.0043;3.2667;0.3387;63434.4107;246.4311;0.0;0.0
agrawal2;gradual;20K;NB;basic;0.7474;0.0015;0.3614;0.0043;2.5667;0.2718;63313.92;0.0;0.0;0.0
agrawal2;abrupt;20K;HT;basic;0.7446;0.0024;0.4134;0.004;2.5;0.273;557170.0053;70712.1375;0.0;0.0
agrawal2;gradual;20K;HT;basic;0.7418;0.0023;0.4048;0.0055;3.7333;0.3914;737197.7387;216152.7844;0.0;0.0
agrawal2;abrupt;20K;NoChange;basic;0.6977;0.0012;0.2488;0.0032;1.6667;0.179;624.6;25.3859;0.0;0.0
agrawal2;gradual;20K;NoChange;basic;0.6883;0.0015;0.2256;0.0035;1.1333;0.1291;531.0;0.0;0.0;0.0
agrawal2;abrupt;20K;MajClass;basic;0.7207;0.0012;0.0001;0.0002;1.6333;0.183;730.6;25.3859;0.0;0.0
agrawal2;gradual;20K;MajClass;basic;0.7206;0.0012;0.0001;0.0002;1.2;0.1808;637.0;0.0;0.0;0.0
agrawal2;abrupt;20K;BOLE;basic;0.8061;0.0008;0.5255;0.0018;24.1533;0.8557;16177780.0533;367395.4939;0.0;0.0
agrawal2;abrupt;20K;BOLE;ADWIN;0.8879;0.0006;0.7183;0.0014;33.22;1.1336;650636.1515;50577.979;0.0;0.0
agrawal2;abrupt;20K;BOLE;BOCD;0.8882;0.0004;0.7193;0.0011;1949.6067;56.0843;64170194.8075;7500508.1614;0.0;0.0
agrawal2;abrupt;20K;BOLE;CUSUM;0.8895;0.0006;0.7227;0.0015;27.04;0.9246;2905882.2144;207371.6375;0.0;0.0
agrawal2;abrupt;20K;BOLE;DDM;0.887;0.0006;0.7174;0.0016;28.8933;0.9465;4535203.2256;342532.0865;0.0;0.0
agrawal2;abrupt;20K;BOLE;ECDD;0.8632;0.0004;0.659;0.001;27.7;0.9658;762889.4891;37405.0331;0.0;0.0
agrawal2;abrupt;20K;BOLE;EDDM;0.8815;0.0006;0.7017;0.0015;26.1467;0.8915;5534523.9381;415637.0132;0.0;0.0
agrawal2;abrupt;20K;BOLE;GMA;0.8061;0.0008;0.5255;0.0018;31.0933;1.0918;16193788.3136;367334.5187;0.0;0.0
agrawal2;abrupt;20K;BOLE;HDDMA;0.8762;0.0004;0.6902;0.0009;29.0667;1.0451;749853.4912;39708.447;0.0;0.0
agrawal2;abrupt;20K;BOLE;HDDMW;0.8767;0.0004;0.6923;0.001;28.8867;1.0659;745613.2437;37391.936;0.0;0.0
agrawal2;abrupt;20K;BOLE;KSWIN;0.8902;0.0002;0.7247;0.0006;86.656;1.4442;1648372.1353;73283.8176;0.0;0.0
agrawal2;abrupt;20K;BOLE;PH;0.8657;0.001;0.6653;0.0024;28.16;1.0052;7050415.3088;283059.1445;0.0;0.0
agrawal2;abrupt;20K;BOLE;RDDM;0.889;0.0004;0.7219;0.001;27.4867;0.9564;2102324.9749;118766.0552;0.0;0.0
agrawal2;abrupt;20K;BOLE;STEPD;0.8696;0.0004;0.6746;0.001;43.1067;1.5731;751598.9333;14178.2327;0.0;0.0
agrawal2;abrupt;20K;HT;ADWIN;0.8677;0.0016;0.6666;0.0049;4.0667;0.4797;53201.92;3043.5579;4.4667;0.2133
agrawal2;abrupt;20K;HT;BOCD;0.8795;0.0017;0.694;0.0046;602.5667;27.676;246171041.792;6217683.1268;4.2;0.1519
agrawal2;abrupt;20K;HT;CUSUM;0.8763;0.0011;0.6863;0.0032;3.4667;0.3359;46122.3253;2991.3944;3.1;0.1139
agrawal2;abrupt;20K;HT;DDM;0.8696;0.0027;0.6705;0.0074;3.5333;0.2545;103153.664;11577.2616;5.2333;0.8127
agrawal2;abrupt;20K;HT;ECDD;0.8632;0.0019;0.6547;0.005;3.6333;0.4438;65409.7067;11383.5988;32.2667;1.6465
agrawal2;abrupt;20K;HT;EDDM;0.8535;0.0021;0.6381;0.0054;3.3333;0.2041;100820.6507;56551.7048;9.2333;1.7145
agrawal2;abrupt;20K;HT;GMA;0.7446;0.0024;0.4134;0.004;3.3667;0.302;559396.1813;70849.2464;0.0;0.0
agrawal2;abrupt;20K;HT;HDDMA;0.8824;0.0014;0.7004;0.0043;3.7;0.3124;51046.0587;3433.7626;3.8333;0.3409
agrawal2;abrupt;20K;HT;HDDMW;0.8818;0.0015;0.6987;0.0045;3.7333;0.4035;52708.352;3429.7357;4.6333;0.2076
agrawal2;abrupt;20K;HT;KSWIN;0.7764;0.0069;0.4817;0.0144;10.6933;0.4403;386409.6768;45112.2386;0.88;0.1671
agrawal2;abrupt;20K;HT;PH;0.8141;0.0083;0.5581;0.0192;3.5;0.3361;100370.7733;83329.9381;2.6667;0.3152
agrawal2;abrupt;20K;HT;RDDM;0.8759;0.0014;0.6854;0.0038;3.4667;0.2898;140587.3493;14873.6139;9.1;1.4818
agrawal2;abrupt;20K;HT;STEPD;0.8741;0.0014;0.6793;0.0041;6.3333;0.7026;81571.4987;9581.5253;23.6333;4.0745
agrawal2;abrupt;20K;NB;ADWIN;0.8659;0.0035;0.6575;0.0105;5.8333;0.4503;73005.7387;45.7271;4.0;0.0981
agrawal2;abrupt;20K;NB;BOCD;0.8862;0.0022;0.7115;0.0063;713.3667;43.2856;250366743.8933;998609.2737;4.0;0.0
agrawal2;abrupt;20K;NB;CUSUM;0.8818;0.0013;0.7013;0.0035;4.7667;0.4124;65817.6;51.9325;4.0;0.0
agrawal2;abrupt;20K;NB;DDM;0.8647;0.0091;0.6596;0.0225;4.9;0.4085;91251.712;10684.9944;5.3;0.4819
agrawal2;abrupt;20K;NB;ECDD;0.8838;0.001;0.7072;0.0026;5.3333;0.4422;74337.28;7660.9354;35.9667;1.552
agrawal2;abrupt;20K;NB;EDDM;0.7871;0.0214;0.4636;0.0541;4.4667;0.4356;108278.784;11011.0134;4.2;1.9474
agrawal2;abrupt;20K;NB;GMA;0.7475;0.0015;0.3616;0.0043;4.5333;0.4129;65661.6107;48.4488;0.0;0.0
agrawal2;abrupt;20K;NB;HDDMA;0.8894;0.0013;0.7202;0.0034;5.3667;0.4216;67194.1973;71.6959;4.2333;0.1882
agrawal2;abrupt;20K;NB;HDDMW;0.8914;0.0012;0.7248;0.0033;5.4;0.4229;68814.848;67.3408;4.5333;0.2133
agrawal2;abrupt;20K;NB;KSWIN;0.7477;0.0007;0.3633;0.0024;12.9533;0.4345;66507.5712;17.9915;0.0267;0.0261
agrawal2;abrupt;20K;NB;PH;0.7842;0.0212;0.4544;0.054;4.6667;0.4083;65785.856;54.48;1.2;0.6962
agrawal2;abrupt;20K;NB;RDDM;0.8794;0.0039;0.695;0.0098;5.0667;0.4035;143351.4667;10261.1438;7.2667;0.9143
agrawal2;abrupt;20K;NB;STEPD;0.8858;0.0018;0.7095;0.0047;8.0;0.6202;103520.5973;7661.2452;17.1667;4.2361
agrawal2;gradual;20K;BOLE;basic;0.8033;0.0008;0.518;0.002;28.55;0.3906;15665725.44;406565.0469;0.0;0.0
agrawal2;gradual;20K;BOLE;ADWIN;0.8722;0.0008;0.6789;0.0017;38.8833;0.4245;756357.2053;104127.2878;0.0;0.0
agrawal2;gradual;20K;BOLE;BOCD;0.8706;0.0007;0.6756;0.0016;2500.8333;90.2489;59300642.816;6904945.3501;0.0;0.0
agrawal2;gradual;20K;BOLE;CUSUM;0.8737;0.0009;0.6828;0.0021;31.9167;0.4444;4357071.616;262488.6584;0.0;0.0
agrawal2;gradual;20K;BOLE;DDM;0.8724;0.0008;0.6811;0.002;34.1583;0.3984;5975222.9547;387014.247;0.0;0.0
agrawal2;gradual;20K;BOLE;ECDD;0.8449;0.0007;0.6156;0.0014;31.95;0.3629;856539.5627;58445.9078;0.0;0.0
agrawal2;gradual;20K;BOLE;EDDM;0.8676;0.0008;0.6666;0.0019;30.3333;0.3965;6058569.1307;498182.8756;0.0;0.0
agrawal2;gradual;20K;BOLE;GMA;0.8033;0.0008;0.518;0.002;35.9417;0.4429;15681978.368;406547.3631;0.0;0.0
agrawal2;gradual;20K;BOLE;HDDMA;0.8585;0.0007;0.6474;0.0015;33.2583;0.3946;850285.6533;66013.9125;0.0;0.0
agrawal2;gradual;20K;BOLE;HDDMW;0.8577;0.0007;0.6465;0.0014;33.0083;0.3818;828336.0427;54818.1704;0.0;0.0
agrawal2;gradual;20K;BOLE;KSWIN;0.8728;0.0003;0.6817;0.0007;102.92;0.7317;2099673.0709;96078.5116;0.0;0.0
agrawal2;gradual;20K;BOLE;PH;0.8573;0.001;0.6437;0.0025;32.8167;0.366;8439376.5547;341667.0838;0.0;0.0
agrawal2;gradual;20K;BOLE;RDDM;0.8718;0.0007;0.6802;0.0015;32.35;0.3457;2971751.7653;223144.285;0.0;0.0
agrawal2;gradual;20K;BOLE;STEPD;0.8524;0.0006;0.6329;0.0014;49.9333;0.595;772012.6293;21093.8149;0.0;0.0
agrawal2;gradual;20K;HT;ADWIN;0.8575;0.0019;0.6397;0.005;5.8;0.5582;52633.6;2731.8815;5.3;0.2622
agrawal2;gradual;20K;HT;BOCD;0.8642;0.002;0.6552;0.0049;632.1;43.6324;226900312.064;12222620.1563;4.8333;0.1982
agrawal2;gradual;20K;HT;CUSUM;0.8684;0.0013;0.6668;0.0033;4.5667;0.5343;167105.1947;92829.5432;3.3667;0.183
agrawal2;gradual;20K;HT;DDM;0.8636;0.0014;0.6552;0.0035;4.6;0.4962;96158.0373;18352.4291;5.3333;0.522
agrawal2;gradual;20K;HT;ECDD;0.852;0.0016;0.6239;0.0041;5.0333;0.5414;69491.712;9847.1227;21.5;1.6835
agrawal2;gradual;20K;HT;EDDM;0.8464;0.0024;0.6202;0.0064;4.3667;0.3732;63016.2773;14234.9379;9.3333;1.381
agrawal2;gradual;20K;HT;GMA;0.7418;0.0023;0.4048;0.0055;4.8333;0.5554;738906.7947;215856.254;0.0;0.0
agrawal2;gradual;20K;HT;HDDMA;0.8678;0.0018;0.6619;0.0056;5.2667;0.4994;93465.2587;44659.8028;4.1667;0.3114
agrawal2;gradual;20K;HT;HDDMW;0.869;0.0014;0.6652;0.0043;5.1;0.4201;295385.7707;109866.157;4.5333;0.2133
agrawal2;gradual;20K;HT;KSWIN;0.7431;0.0014;0.4075;0.0029;14.32;0.4526;701556.9408;89214.17;0.0533;0.0364
agrawal2;gradual;20K;HT;PH;0.8078;0.0087;0.5427;0.0198;4.4667;0.4129;78587.5627;45232.3969;2.7667;0.3205
agrawal2;gradual;20K;HT;RDDM;0.8688;0.0016;0.6662;0.004;4.8333;0.5288;140938.24;13111.0583;5.5;0.4358
agrawal2;gradual;20K;HT;STEPD;0.8611;0.0017;0.6454;0.0043;8.6667;0.7294;89600.0;15550.8096;16.7667;3.3823
agrawal2;gradual;20K;NB;ADWIN;0.854;0.0031;0.6238;0.0093;4.7667;0.4566;72805.376;129.1427;5.1;0.3583
agrawal2;gradual;20K;NB;BOCD;0.8719;0.0027;0.6726;0.0076;572.2333;36.9347;183071085.2267;32383981.2502;4.7333;0.2389
agrawal2;gradual;20K;NB;CUSUM;0.8727;0.005;0.6758;0.0129;4.2;0.4844;65655.808;4.618;3.9333;0.1363
agrawal2;gradual;20K;NB;DDM;0.855;0.0111;0.6321;0.028;4.3;0.4178;85899.9467;10270.1586;4.9667;0.654
agrawal2;gradual;20K;NB;ECDD;0.8696;0.0014;0.6704;0.0033;4.5;0.3215;108814.6773;11441.8714;23.6667;1.9023
agrawal2;gradual;20K;NB;EDDM;0.7858;0.0207;0.4593;0.052;4.2;0.5226;110223.0187;10711.7673;4.2;1.7498
agrawal2;gradual;20K;NB;GMA;0.7474;0.0015;0.3614;0.0043;4.0;0.4274;65505.28;0.0;0.0;0.0
agrawal2;gradual;20K;NB;HDDMA;0.8737;0.0054;0.6769;0.0139;4.8;0.4744;70068.9067;4649.4477;4.1;0.2045
agrawal2;gradual;20K;NB;HDDMW;0.8778;0.0014;0.6884;0.0037;4.7;0.4918;68626.7733;12.1366;4.5333;0.2133
agrawal2;gradual;20K;NB;KSWIN;0.7483;0.0009;0.364;0.0027;11.2067;0.4185;66481.3568;13.3128;0.0533;0.0409
agrawal2;gradual;20K;NB;PH;0.7787;0.0196;0.4399;0.05;3.7333;0.2582;65635.6693;24.0772;1.0667;0.6718
agrawal2;gradual;20K;NB;RDDM;0.8716;0.0086;0.6721;0.0226;4.2;0.3007;141079.8933;9440.9153;6.5333;0.8865
agrawal2;gradual;20K;NB;STEPD;0.8724;0.0019;0.6745;0.0049;6.9333;0.4797;117451.4347;10458.0567;10.8333;1.1227
